stop_I,lat,lon,name,city_center
478,44.818342,-0.546273,Voltaire,0
479,44.838526,-0.617571,Place Mondésir,0
480,44.816492,-0.686442,Plaisance,0
481,44.768865,-0.59549,Montfort,0
482,44.805611,-0.559104,St Paulin,0
483,44.840891,-0.590817,Piscine Judaïque,1
484,44.849247,-0.524737,Camparian,0
485,44.868227,-0.670943,Bechade,0
486,44.85027,-0.49755,Gay Lussac,0
487,44.821498,-0.571494,Beautiran,1
488,44.910656,-0.687166,Cante-Gric,0
489,44.831849,-0.520061,Béraldi,0
490,44.885406,-0.609108,Gare de Bruges,0
491,44.85502,-0.582548,Mandron,1
492,44.776735,-0.543964,Tillon,0
493,44.809755,-0.562531,Nouzarède,0
494,44.857305,-0.634203,Fragonard,0
495,44.805168,-0.543125,Bibliothèque,0
496,44.898426,-0.710393,Tristan,0
497,44.874346,-0.570714,Laroque,0
498,44.829507,-0.687246,Roland Garros,0
499,44.872519,-0.599635,Les Méridiennes,0
500,44.847184,-0.622348,Deveaux,0
501,44.793895,-0.567512,Epargne,0
502,44.800899,-0.675608,Haut Livrac,0
503,44.840439,-0.596704,Lartigue,1
504,44.822572,-0.593508,14 Juillet,1
505,44.782424,-0.593953,Bobet,0
506,44.83939,-0.635792,Marx Dormoy,0
507,44.781391,-0.629256,Solarium,0
508,44.91787,-0.506435,Belloc,0
509,44.834741,-0.580899,République,1
510,44.884523,-0.523264,Brutails,0
511,44.893761,-0.516465,Toutaud,0
512,44.841913,-0.662939,Goillot,0
513,44.835106,-0.585761,Bibliothèque,1
514,44.894598,-0.768637,Belfort,0
515,44.813026,-0.564511,Barrière de Bègles,0
516,44.864851,-0.614845,Lakanal,0
517,44.842713,-0.594114,Kieser,1
518,44.850097,-0.560784,Maréchal Niel,1
519,44.782647,-0.64837,Langevin,0
520,44.867658,-0.522814,Allende,0
521,44.889226,-0.567059,Palais des Congrès,0
522,44.911188,-0.681988,Agrières,0
523,44.809054,-0.66205,Socrate,0
524,44.826702,-0.661199,Demosthène,0
525,44.807763,-0.556645,Dotézac,0
526,44.942682,-0.603051,Hameau du Château,0
527,44.869154,-0.615275,Renaudel,0
528,44.820965,-0.62514,Vallon,0
529,44.816908,-0.618281,Fauré,0
530,44.793966,-0.701647,Magonty,0
531,44.763918,-0.565053,Rue de la Paix,0
532,44.884801,-0.606115,La Hutte,0
533,44.850092,-0.494042,Fontaudin,0
534,44.85693,-0.636029,Bleuets,0
535,44.83204,-0.578282,Bourse du Travail,1
536,44.869146,-0.475889,Les 4 Saisons,0
537,44.873947,-0.616978,Route du Médoc,0
538,44.967603,-0.533974,Madran,0
539,44.834856,-0.647595,Lycées de Mérignac,0
540,44.860717,-0.642572,Le Grand Louis,0
541,44.868578,-0.577419,Boutaut,0
542,44.84845,-0.661756,Avenue du Chut,0
