stop_I,lat,lon,name,city_center
954,49.63823,6.14155,"Dommeldange, Jean Engling",0
956,49.63469,6.13862,"Dommeldange, Château",0
960,49.63296,6.13941,"Dommeldange, Contournement",0
962,49.64011,6.1529,"Dommeldange, Dauschbuer",0
969,49.64101,6.13445,"Dommeldange, ArcelorMittal",0
970,49.62221,6.16472,"Neiduerf, Brasserie",0
974,49.66958,5.96506,"Goeblange, Giewel",0
976,49.72161,5.96101,"Calmus, Lannekneppchen",0
979,49.7237,5.96263,"Calmus, Schoul",0
981,49.72502,5.96306,"Calmus, Wäschbur",0
982,49.58799,6.25156,"Moutfort, Juxgaass",0
983,49.59478,6.25019,"Moutfort, Bombasch",0
987,49.61228,6.07638,"Strassen, Les Thermes",0
988,49.62086,6.088,"Strassen, Schafsstrachen",0
989,49.62146,6.07864,"Strassen, Cité Pescher",0
990,49.62174,6.08096,"Strassen, Oricher-Hoehl",0
991,49.7655,6.02836,"Grevenknapp, Um ënnschte Knapp",0
992,49.76284,6.03179,"Grevenknapp, Riesenhaff",0
997,49.58739,6.25533,"Moutfort, Syrbréck",0
999,49.58615,6.26081,"Moutfort, Kiem",0
1000,49.58794,6.25852,"Moutfort, Kapell",0
1002,49.65003,5.86983,"Barnich-Autelbas, Eglise",0
1004,49.648,5.88891,"Sterpenich, rue de la Gendarmerie",0
1006,49.53965,6.28384,"Welfrange, Op der Plaz",0
1008,49.62248,6.13032,"Eich, Octroi",1
1009,49.62762,6.12993,"Eich, Eecher Plaz",1
1010,49.63176,6.1346,"Eich, Klinik",0
1011,49.62898,6.13241,"Eich, Centre Culturel",1
1012,49.62695,6.12768,"Eich, Ecole Eich",1
1026,49.6222,6.05791,"Strassen, Schoenacht",0
1027,49.6036,6.0754,"Helfenterbréck, Pletzer",0
1028,49.60367,6.07808,"Helfenterbréck,",0
1029,49.61909,6.07208,"Strassen, Grande-Duchesse Charlotte",0
1030,49.60126,6.06913,"Helfent, Automobile Club",0
1031,49.61804,6.08751,"Strassen, Hondseck",0
1032,49.60074,6.06591,"Helfent, City Concorde",0
