stop_I,lat,lon,name,city_center
513,50.068542,14.432657,Pod Karlovem,1
514,50.068232,14.435751,Nuselské schody,1
515,50.070503,14.477632,Kubánské náměstí,1
516,50.088545,14.429256,Náměstí Republiky,1
517,50.090539,14.427899,Dlouhá třída,1
518,50.098567,14.433371,Strossmayerovo náměstí,1
519,50.101542,14.433172,Veletržní palác,1
520,50.104837,14.432794,Výstaviště Holešovice,1
521,50.108082,14.440873,Nádraží Holešovice,1
522,50.107611,14.448572,Ortenovo náměstí,1
523,50.103658,14.449816,Dělnická,1
524,50.103695,14.486725,Ocelářská,0
525,50.102916,14.493841,Multiaréna Praha,0
526,50.101996,14.502459,Nádraží Libeň,0
527,50.102319,14.508062,Kabešova,0
528,50.102967,14.514373,Podkovářská,0
529,50.103475,14.519441,U Elektry,0
530,50.103801,14.525057,Nademlejnská,0
531,50.105412,14.529277,Starý Hloubětín,0
532,50.106711,14.528828,Vozovna Hloubětín,0
533,50.068416,14.40466,Na Knížecí,1
534,50.062965,14.404674,Křížová,1
535,50.061744,14.4012,Braunova,1
536,50.061134,14.397359,Laurová,1
537,50.059448,14.392869,Škola Radlice,1
538,50.059056,14.389129,Radlická,1
539,50.058791,14.389414,Radlická,1
540,50.059487,14.393483,Škola Radlice,1
541,50.06104,14.39767,Laurová,1
542,50.061881,14.402538,Braunova,1
543,50.063165,14.404706,Křížová,1
544,50.068443,14.405373,Na Knížecí,1
545,50.078148,14.509958,Černokostelecká,0
546,50.078058,14.509384,Černokostelecká,0
547,50.10383,14.524174,Nademlejnská,0
548,50.103462,14.518555,U Elektry,0
549,50.102951,14.513454,Podkovářská,0
550,50.102464,14.50827,Kabešova,0
551,50.102112,14.502189,Nádraží Libeň,0
552,50.103102,14.493352,Multiaréna Praha,0
553,50.103649,14.488071,Ocelářská,0
554,50.104234,14.482919,Balabenka,1
555,50.104179,14.395031,Lotyšská,1
556,50.107663,14.394637,Zelená,1
557,50.111931,14.394121,Nádraží Podbaba,1
558,50.111186,14.394085,Nádraží Podbaba,1
559,50.107248,14.394432,Zelená,1
560,50.103484,14.394913,Lotyšská,1
561,50.104019,14.530207,Starý Hloubětín,0
562,50.104348,14.529912,Starý Hloubětín,0
563,50.104834,14.529286,Starý Hloubětín,0
564,50.08414,14.469064,Nákladové nádraží Žižkov,1
565,50.083424,14.464538,Olšanská,1
566,50.081248,14.40518,Újezd,1
567,50.067716,14.335684,Motol,0
568,50.065933,14.325691,Krematorium Motol,0
569,50.063713,14.315657,Hlušičkova,0
570,50.064552,14.30853,Slánská,0
571,50.065803,14.302096,Blatiny,0
572,50.065439,14.298031,Sídliště Řepy,0
573,50.065142,14.298904,Sídliště Řepy,0
574,50.065705,14.303621,Blatiny,0
575,50.064468,14.309401,Slánská,0
576,50.064015,14.316409,Hlušičkova,0
577,50.066228,14.326458,Krematorium Motol,0
578,50.067673,14.336521,Motol,0
579,50.067856,14.341457,Vozovna Motol,0
580,50.083478,14.465397,Olšanská,1
581,50.084185,14.469826,Nákladové nádraží Žižkov,1
582,50.065473,14.298059,Sídliště Řepy,0
583,50.065185,14.298878,Sídliště Řepy,0
584,50.125854,14.459575,Střelničná,0
585,50.126136,14.46392,Kyselova,0
586,50.126502,14.470992,Ládví,0
587,50.128007,14.477661,Štěpničná,0
588,50.132082,14.479396,Sídliště Ďáblice,0
589,50.132707,14.479488,Sídliště Ďáblice,0
590,50.129535,14.480904,Třebenická,0
591,50.127975,14.477279,Štěpničná,0
592,50.126485,14.47014,Ládví,0
593,50.12618,14.463021,Kyselova,0
594,50.125773,14.458661,Střelničná,0
595,50.075617,14.459494,Orionka,1
596,50.07546,14.454483,Perunova,1
597,50.07544,14.449324,Vinohradská vodárna,1
598,50.075402,14.444184,Šumavská,1
599,50.061877,14.445516,Horky,1
600,50.058924,14.449731,Pod Jezerkou,1
601,50.055041,14.4541,Michelská,1
602,50.05652,14.46523,Plynárna Michle,1
603,50.056857,14.469198,Chodovská,1
604,50.052613,14.474989,Teplárna Michle,0
605,50.050559,14.482007,Spořilov,0
606,50.050941,14.482205,Spořilov,0
607,50.053028,14.47437,Teplárna Michle,0
608,50.056947,14.468767,Chodovská,1
609,50.05655,14.464608,Plynárna Michle,1
610,50.055066,14.453828,Michelská,1
611,50.058401,14.449986,Pod Jezerkou,1
612,50.061401,14.446887,Horky,1
613,50.077653,14.457278,Radhošťská,1
614,50.077257,14.45047,Jiřího z Poděbrad,1
615,50.07701,14.442831,Vinohradská tržnice,1
616,50.078444,14.435459,Italská,1
617,50.078837,14.432456,Muzeum,1
618,50.075936,14.431974,I. P. Pavlova,1
619,50.104352,14.430353,Výstaviště Holešovice,1
620,50.104112,14.431106,Výstaviště Holešovice,1
621,50.110384,14.437467,Nádraží Holešovice,1
622,50.116758,14.433116,Trojská,1
623,50.120376,14.439791,Nad Trojou,1
624,50.121854,14.453302,Hercovka,1
625,50.071147,14.434821,Zvonařka,1
626,50.071461,14.433985,Zvonařka,1
628,50.094089,14.417727,Čechův most,1
629,50.091673,14.436489,Těšnov,1
630,50.071052,14.418921,Botanická zahrada,1
631,50.068683,14.420451,Albertov,1
632,50.091722,14.436631,Těšnov,1
633,50.111505,14.50268,Vysočanská,0
635,50.069853,14.363592,Kotlářka,0
636,50.06995,14.362046,Kotlářka,0
637,50.077727,14.466931,Olšanské hřbitovy,1
638,50.105253,14.532907,Kbelská,0
