stop_I,lat,lon,name,city_center
3680,42.357884,-83.200785,JOY RD & PREVOST,0
3681,42.365414,-83.2061,CHICAGO & METTETAL,0
3682,42.365217,-83.204597,CHICAGO & ST MARYS,0
3683,42.365432,-83.203937,CHICAGO & MANSFIELD,0
3684,42.365164,-83.202496,CHICAGO & RUTHERFORD,0
3685,42.365325,-83.199416,CHICAGO & MONTROSE,0
3686,42.365432,-83.200076,CHICAGO & MONTROSE,0
3687,42.343735,-83.194615,WARREN & COLEMAN,0
3688,42.343467,-83.193052,WARREN & BARRIE,0
3689,42.343735,-83.192038,WARREN & PAYNE,0
3690,42.343556,-83.189985,WARREN & STEADMAN,0
3691,42.358,-83.194798,JOY RD & WHITCOMB,0
3692,42.358313,-83.194162,JOY RD & SUSSEX,0
3693,42.358071,-83.192709,JOY RD & COYLE,0
3694,42.35834,-83.19189,JOY RD & ROBSON,0
3695,42.358071,-83.190497,JOY RD & TERRY,0
3696,42.365271,-83.195115,CHICAGO & WHITCOMB,0
3697,42.365539,-83.194468,CHICAGO & SUSSEX,0
3698,42.365271,-83.19294,CHICAGO & COYLE,0
3699,42.365539,-83.192195,CHICAGO & ROBSON,0
3700,42.365369,-83.190729,CHICAGO & TERRY,0
3701,42.365638,-83.190105,CHICAGO & LAUDER,0
3702,42.35834,-83.189752,JOY RD & LAUDER,0
3703,42.35817,-83.18831,JOY RD & MARLOWE,0
3704,42.365369,-83.188431,CHICAGO & MARLOWE,0
3705,42.365638,-83.187784,CHICAGO & HUBBELL,0
3706,42.415751,-83.207305,MC NICHOLS & ST MARYS,0
3707,42.415465,-83.205532,MC NICHOLS & MANSFIELD,0
3708,42.415733,-83.203771,MC NICHOLS & PREVOST,0
3709,42.415501,-83.201912,MC NICHOLS & FORRER,0
3710,42.419418,-83.207354,OUTER DR & ST MARYS,0
3711,42.419168,-83.207036,OUTER DR & ST MARYS,0
3712,42.419436,-83.205141,OUTER DR & RUTHERFORD,0
3713,42.419168,-83.204823,OUTER DR & RUTHERFORD,0
3714,42.441538,-83.20025,JAMES COUZENS & GREENFIELD,0
3715,42.415939,-83.197217,MC NICHOLS & WHITCOMB,0
3716,42.415671,-83.195297,MC NICHOLS & SUSSEX,0
3717,42.415894,-83.194502,MC NICHOLS & COYLE,0
3718,42.415796,-83.193096,McNICHOLS & ROBSON,0
3719,42.416082,-83.192093,MC NICHOLS & LAUDER,0
3720,42.415894,-83.190504,McNICHOLS & MARLOWE,0
3721,42.419606,-83.197473,OUTER DRIVE & WHITCOMB,0
3722,42.419508,-83.19389,OUTER DR & MOUNT SINAI HOSPITAL,0
3723,42.419705,-83.194979,OUTER DR & COYLE,0
3724,42.41983,-83.192252,RENAISSANCE HIGH SCHOOL,0
3725,42.419919,-83.190063,OUTER DR & HUBBELL,0
3726,42.419669,-83.189525,OUTER DR & HUBBELL,0
3727,42.437826,-83.194134,JAMES COUZENS & ROBSON,0
3728,42.437236,-83.194746,JAMES COUZENS & PEMBROKE,0
3729,42.439633,-83.197889,JAMES COUZENS & OXLEY,0
3730,42.440277,-83.197278,JAMES COUZENS & OXLEY,0
3731,42.36649,-83.104056,LINWOOD & VIRGINA PARK,0
3732,42.368342,-83.104799,LINWOOD & PHILADELPHIA,0
3733,42.367903,-83.104898,LINWOOD & PHILADELPHIA,0
3734,42.364432,-83.102666,LINWOOD & COLUMBUS,0
3735,42.365407,-83.103056,LINWOOD & LASALLE GARDENS NORTH,0
3736,42.363027,-83.10152,LINWOOD & LAMOTHE,0
3737,42.384887,-83.11645,LINWOOD & ELMHURST ST,0
3738,42.38443,-83.116487,LINWOOD & ELMHURST,0
3739,42.384636,-83.116695,ELMHURST & LINWOOD,0
3740,42.396322,-83.124541,LINWOOD & OAKMAN COURT,0
3741,42.401179,-83.126419,LINWOOD & MID BLOCK,0
3742,42.397995,-83.125249,LINWOOD & OAKMAN,0
3743,42.3903,-83.120147,LINWOOD & GLENDALE,0
3744,42.38988,-83.120197,LINWOOD & GLENDALE,0
3745,42.391821,-83.121197,LINWOOD & TYLER,0
3746,42.391553,-83.121393,LINWOOD & TYLER,0
3747,42.387115,-83.118061,LINWOOD & CORTLAND,0
3748,42.388645,-83.119196,LINWOOD & FULLERTON,0
3749,42.388341,-83.119355,LINWOOD & FULLERTON,0
3750,42.386032,-83.117683,LINWOOD & RICHTON,0
3751,42.394756,-83.123186,LINWOOD & GRAND,0
3752,42.394389,-83.123345,LINWOOD & GRAND,0
3753,42.396331,-83.124162,LINWOOD & FORD,0
3754,42.372082,-83.108008,LINWOOD & TAYLOR,0
3755,42.376941,-83.110972,LINWOOD & CHICAGO,0
3756,42.376485,-83.111021,LINWOOD & CHICAGO,0
3757,42.374149,-83.109008,LINWOOD & ATKINSON,0
3758,42.374963,-83.109581,LINWOOD & EDISON,0
3759,42.37465,-83.109789,LINWOOD & EDISON,0
3760,42.381656,-83.11429,LINWOOD & LAWRENCE,0
3761,42.378104,-83.112156,LINWOOD & BOSTON,0
3762,42.379106,-83.112338,LINWOOD & GLYNN,0
3763,42.380332,-83.113583,LINWOOD & COLLINGWOOD,0
3764,42.382202,-83.114632,LINWOOD & BURLINGAME,0
3765,42.381836,-83.114791,LINWOOD & BURLINGAME,0
3766,42.371133,-83.106873,LINWOOD & GLADSTONE,0
3767,42.370624,-83.107008,LINWOOD & GLADSTONE,0
3768,42.369657,-83.106239,LINWOOD & BLAINE,0
3769,42.417232,-83.138729,MC NICHOLS & QUINCY,0
3770,42.416981,-83.137787,MC NICHOLS & OAK DRIVE,0
3771,42.41257,-83.134832,FAIRFIELD & FLORENCE,0
3772,42.412543,-83.135175,FAIRFIELD & FLORENCE,0
3773,42.414904,-83.13494,FAIRFIELD & GROVE,0
3774,42.414681,-83.13527,FAIRFIELD & GROVE,0
3775,42.41697,-83.134975,MC NICHOLS & FAIRFIELD,0
3776,42.417239,-83.135721,MC NICHOLS & FAIRFIELD,0
3777,42.416863,-83.135391,FAIRFIELD & MC NICHOLS,0
3778,42.405088,-83.127136,LINWOOD & JOHN C LODGE FWY,0
3779,42.404534,-83.127271,LINWOOD & JOHN C LODGE FWY,0
3780,42.406305,-83.127526,LINWOOD & MIDLAND,0
3781,42.407986,-83.127244,LINWOOD & PILGRIM,0
3782,42.333744,-83.068327,TRUMBULL & CHERRY,1
3783,42.334128,-83.068143,TRUMBULL & CHERRY,1
3784,42.326369,-83.062759,HOWARD & TRUMBULL,1
3785,42.326226,-83.06304,TRUMBULL & HOWARD,1
3786,42.32755,-83.063612,TRUMBULL & ABBOTT,1
3787,42.330996,-83.066732,TRUMBULL & CHURCH,1
3788,42.327935,-83.064368,TRUMBULL & PORTER,1
3789,42.35219,-83.083515,ROSA PARKS BLVD & PUTNAM,1
3790,42.361192,-83.088913,ROSA PARKS BLVD & MARQUETTE,0
3791,42.35432,-83.084831,ROSA PARKS BLVD & EDSEL FORD FREEWAY,0
3792,42.358525,-83.087121,ROSA PARKS BLVD & ANTOINETTE,0
3793,42.357219,-83.08639,Rosa Parks Blvd. & Stanley,0
